id,data
revaha:3500000,"{""name"": """", ""phone_numbers"": ""09-7925111\n09-9538219\n09-9538209\n09-9538246"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revaha@alfe-menashe.muni.il"", ""address"": ""רח' גלבוע 116 אלפי מנשה 44851"", ""location"": ""רח' גלבוע 116 אלפי מנשה 44851"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3520000,"{""name"": """", ""phone_numbers"": ""08-9297939\n08-6256539"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""vshani@beit-arye.co.il"", ""address"": ""מועצה מקומית בית אריה-עופרים, 7194700"", ""location"": ""מועצה מקומית בית אריה-עופרים, 7194700"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3530000,"{""name"": """", ""phone_numbers"": ""03-9366077\n03-9061660"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revaha@ariel.muni.il"", ""address"": ""רח' יהודה אשקוביות ‎46/47 אריאל"", ""location"": ""רח' יהודה אשקוביות ‎46/47 אריאל"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3540000,"{""name"": """", ""phone_numbers"": ""09-7927111\n09-7927108"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revacha@emanuel.muni.il"", ""address"": ""מועצה מקומית עמנואל כיכר הרמבם 1"", ""location"": ""מועצה מקומית עמנואל כיכר הרמבם 1"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3550000,"{""name"": """", ""phone_numbers"": ""09-7940333\n09-7940300\n09-7940301"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""einat@karneishomron.co.il"", ""address"": ""שדרות רחבעם 1 ת\""ד 444, קרני שומרון 44853"", ""location"": ""שדרות רחבעם 1 ת\""ד 444, קרני שומרון 44853"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3560000,"{""name"": """", ""phone_numbers"": ""03-9151233\n03-9151233\n03-9151200"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""galit@elkana.org.il"", ""address"": ""ד.נ. אפרים 4481400, אלקנה"", ""location"": ""ד.נ. אפרים 4481400, אלקנה"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3570000,"{""name"": """", ""phone_numbers"": ""09-7921221\n09-7922101"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revaha@kedumim.org.il"", ""address"": ""רח' גבעות עולם- קדומים דרום (בירידה למגרש החניה לפניה מאפיה)"", ""location"": ""רח' גבעות עולם- קדומים דרום (בירידה למגרש החניה לפניה מאפיה)"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3580000,"{""name"": """", ""phone_numbers"": ""03-7370900\n03-7370910"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""iditr@savyon.muni.il"", ""address"": ""סביון  56513, שקמה 8"", ""location"": ""סביון  56513, שקמה 8"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3590000,"{""name"": """", ""phone_numbers"": ""03-9385666\n03-9380146\n03-9380163\n"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""carmit.k@rosh.org.il"", ""address"": ""שבזי 64, ראש העין 40800"", ""location"": ""שבזי 64, ראש העין 40800"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3610000,"{""name"": """", ""phone_numbers"": ""08-9411218\n08-9415479\n089399981\n08-9399998"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""orit@brener.org.il"", ""address"": ""ברנר, קיבוץ ג.ברנר 60948"", ""location"": ""ברנר, קיבוץ ג.ברנר 60948"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3620000,"{""name"": """", ""phone_numbers"": ""08-8592949\n08-8549129\n03-8549128"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revacha@gderot.muni.il"", ""address"": ""בניין המועצה האזורית, עשרת"", ""location"": ""בניין המועצה האזורית, עשרת"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3630000,"{""name"": """", ""phone_numbers"": ""08-7274067\n08-7274070\n08-9274067\n08-9274070"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""batsheva@gezer-region.muni.il"", ""address"": ""ישוב בית חשמונאי 99789"", ""location"": ""ישוב בית חשמונאי 99789"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3640000,"{""name"": """", ""phone_numbers"": ""08-9408230\n08-9408230"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""ofira@ganrave.org.il"", ""address"": ""מושב עיינות, ד\""נ עמק שורק 70490"", ""location"": ""מושב עיינות, ד\""נ עמק שורק 70490"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3650000,"{""name"": """", ""phone_numbers"": ""09-7960222\n09-7960240\n09-7960205"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""oritbar@lev-hasharon.com"", ""address"": ""צומת בני דרור, תל מונד 40600"", ""location"": ""צומת בני דרור, תל מונד 40600"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3660000,"{""name"": """", ""phone_numbers"": ""03-9078100\n03-9078114"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""livnatl@elad.muni.il"", ""address"": ""ליד בית הכנסת \""משכנות נריה\"", פנחס בן יאיר6 בתוך הגינה הגדולה, מיקוד 40800"", ""location"": ""ליד בית הכנסת \""משכנות נריה\"", פנחס בן יאיר6 בתוך הגינה הגדולה, מיקוד 40800"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:3680000,"{""name"": """", ""phone_numbers"": ""03-9000500\n03-9000580\n\n03-9000579"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""tamif@dsharon.org.il"", ""address"": ""קרית המועצה ת\""ד 500, נוה ירק 49945"", ""location"": ""קרית המועצה ת\""ד 500, נוה ירק 49945"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:3690000,"{""name"": """", ""phone_numbers"": ""08-8561707\n08-8622104"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""lilach.j@hevel-yavne.org.il"", ""address"": ""גבעת ושינגטון, ד\""נ אבטח  79860"", ""location"": ""גבעת ושינגטון, ד\""נ אבטח  79860"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3700000,"{""name"": """", ""phone_numbers"": ""09-9596555\n09-9596506"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revacha@hof-hasharon.co.il"", ""address"": ""חוף השרון מועצה איזורית קיבוץ שפיים, דואר שפיים 60990"", ""location"": ""חוף השרון מועצה איזורית קיבוץ שפיים, דואר שפיים 60990"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3710000,"{""name"": """", ""phone_numbers"": ""03-9722888\n03-9722860"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""iris@modiin-region.muni.il"", ""address"": ""מרכז שוהם, מודיעים 10, ד\""נ רמלה 73100"", ""location"": ""מרכז שוהם, מודיעים 10, ד\""נ רמלה 73100"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3730000,"{""name"": """", ""phone_numbers"": ""08-8634200\n08-8634213\n08-8634214"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""iscaa@ma-soreq.org.il"", ""address"": ""מושב יד בנימין נחל שורק, ד\""נ עמק שורק 76812"", ""location"": ""מושב יד בנימין נחל שורק, ד\""נ עמק שורק 76812"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3740000,"{""name"": """", ""phone_numbers"": ""09-8981666\n\n09-8981615מזכירות"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""olgas@hefer.org.il"", ""address"": ""עמק חפר, ד\""נ כפר מונש, מיקוד 42875"", ""location"": ""עמק חפר, ד\""נ כפר מונש, מיקוד 42875"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3750000,"{""name"": """", ""phone_numbers"": ""03-9606961\n03-9606965\n073-2230613"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""ronitg@sdan.org.il"", ""address"": ""ת\""ד  15, כפר חב\""ד 60840"", ""location"": ""ת\""ד  15, כפר חב\""ד 60840"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3720000,"{""name"": """", ""phone_numbers"": ""0\n076-5309286\n076-5309281שלוחה281"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""os@shaar-s.org.il"", ""address"": ""דגניה 18 בחניה בתוך מתחם הגנים בסמוך למתנ\""ס מרעי "", ""location"": ""דגניה 18 בחניה בתוך מתחם הגנים בסמוך למתנ\""ס מרעי "", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3770000,"{""name"": """", ""phone_numbers"": ""03-9061100\n03-9061100/1"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""rev@shomron.org.il"", ""address"": ""אזור התעשייה ברקן (בקניון ק. 2), ת\""ד 1, ד\""נ אפרים 44820"", ""location"": ""אזור התעשייה ברקן (בקניון ק. 2), ת\""ד 1, ד\""נ אפרים 44820"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:3780000,"{""name"": """", ""phone_numbers"": ""03-9369505\n03-5447590"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revaha@oranit.org.il"", ""address"": ""הורד 17 אורנית 4481300"", ""location"": ""הורד 17 אורנית 4481300"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:3790000,"{""name"": """", ""phone_numbers"": ""03-9723000\n03-6888155"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""neta@shoham.muni.il"", ""address"": ""לשם 4 שהם 60850"", ""location"": ""לשם 4 שהם 60850"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:4200000,"{""name"": """", ""phone_numbers"": ""03-9397493\n03-9396436\n03-9397702"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""aliaf@jaljulye.muni.il"", ""address"": ""ג'לג'וליה  45850"", ""location"": ""ג'לג'וליה  45850"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:4210000,"{""name"": """", ""phone_numbers"": ""09-7991131\n09-7997221"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""hadra@taibeh.muni.il"", ""address"": ""רח' אלורוד טייבה צפון"", ""location"": ""רח' אלורוד טייבה צפון"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:4220000,"{""name"": """", ""phone_numbers"": ""09-7930581\n09-7751401\n09-7751406"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""latifam@tira.muni.il"", ""address"": ""רחוב טאריק עבד אל חי - 1- טירה"", ""location"": ""רחוב טאריק עבד אל חי - 1- טירה"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:4230000,"{""name"": """", ""phone_numbers"": ""073-2461100\n073-2461118"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""adaan@walla.com"", ""address"": ""כפר ברא  4586300 ת\""ד 700"", ""location"": ""כפר ברא  4586300 ת\""ד 700"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:4240000,"{""name"": """", ""phone_numbers"": ""073-3157740\n073-3157740"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""Revacha@qfar-qasem.muni.il"", ""address"": ""ת\""ד 2584, כפר קאסם 49940, עיריית כפר קאסם"", ""location"": ""ת\""ד 2584, כפר קאסם 49940, עיריית כפר קאסם"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:4250000,"{""name"": """", ""phone_numbers"": ""09-8780388\n09-8783560\n09-8783023"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""revaha@qalansawe.muni.il"", ""address"": ""קלנסואה 42837, ת\""ד 144"", ""location"": ""קלנסואה 42837, ת\""ד 144"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:4260000,"{""name"": """", ""phone_numbers"": ""09-8743580\n09-8743302\n09-8743578\n09-8743659"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""ss.ekhlas@zemer.muni.il"", ""address"": ""דואר זמר  38828"", ""location"": ""דואר זמר  38828"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-otzma""]}"
revaha:5000000,"{""name"": """", ""phone_numbers"": ""0\n04-6303375\n04-6303370"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""eynavk@hadera.muni.il"", ""address"": ""הרבט סמואל 57, חדרה (מול הדואר המרכזי, קומה 2 במעלית), חדרה 3820201"", ""location"": ""הרבט סמואל 57, חדרה (מול הדואר המרכזי, קומה 2 במעלית), חדרה 3820201"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:0,"{""name"": """", ""phone_numbers"": ""0\n0"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""hayuta-malka@hadera.muni.il"", ""address"": ""0"", ""location"": ""0"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:5000010,"{""name"": """", ""phone_numbers"": ""0\n04-6303107\n04-6303109"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""הרברט סמואל 17, חדרה 38255"", ""location"": ""הרברט סמואל 17, חדרה 38255"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:5010000,"{""name"": """", ""phone_numbers"": ""04-8355777\n04-8355774\n04-8355776\n04-8355777"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""Meiraki@haifa.muni.il"", ""address"": ""כורי 3, חיפה 33045"", ""location"": ""כורי 3, חיפה 33045"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:5010010,"{""name"": """", ""phone_numbers"": ""04-8674243\n04-8357600\n04-8357602"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""stelash@haifa.muni.il"", ""address"": ""לשכת הדר כורי 3, חיפה"", ""location"": ""לשכת הדר כורי 3, חיפה"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:5010020,"{""name"": """", ""phone_numbers"": ""0\n04-8537231\n04-8354141"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""Michalbs@haifa.muni.il"", ""address"": ""ש\""י עגנון 12, חיפה 35519"", ""location"": ""ש\""י עגנון 12, חיפה 35519"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:5010030,"{""name"": """", ""phone_numbers"": ""0\n04-8357170\n04-8357178"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""saritgl@haifa.muni.il"", ""address"": ""נתיב חן 7, חיפה 32242"", ""location"": ""נתיב חן 7, חיפה 32242"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:5010040,"{""name"": """", ""phone_numbers"": ""0\n04-8354200\n04-8420543"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""Michalba@haifa.muni.il"", ""address"": ""שדרות ורבורג 7, קרית חיים  26277"", ""location"": ""שדרות ורבורג 7, קרית חיים  26277"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:5010060,"{""name"": """", ""phone_numbers"": ""0\n04-8248752\n04-8244981"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""Amirach@haifa.muni.il"", ""address"": ""חורב 7, חיפה 34341"", ""location"": ""חורב 7, חיפה 34341"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities"", ""revaha-noshmim"", ""revaha-otzma""]}"
revaha:5020000,"{""name"": """", ""phone_numbers"": ""0\n04-6739148"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""menashe@tiberias.muni.il"", ""address"": ""פיקא 36, טבריה 14225"", ""location"": ""פיקא 36, טבריה 14225"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:5030000,"{""name"": """", ""phone_numbers"": ""04-9879811\n04-9879521"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""iritl@nahariya.muni.il"", ""address"": ""הגעתון 19 ת\""ד 78, נהריה  22100"", ""location"": ""הגעתון 19 ת\""ד 78, נהריה  22100"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:5040000,"{""name"": """", ""phone_numbers"": ""04-9956000\n04-9956019\n04-9956018"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": ""nurit@akko.muni.il"", ""address"": ""ויצמן 35 ת\""ד  2007, עכו  24100"", ""location"": ""ויצמן 35 ת\""ד  2007, עכו  24100"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
revaha:5050020,"{""name"": """", ""phone_numbers"": ""0\n04-6921186\n04-692497\n04-6927506"", ""urls"": ""https://www.gov.il/he/departments/dynamiccollectors/molsa-social-departmentsd-list?skip=0#מחלקה לשירותים חברתיים"", ""email_address"": null, ""address"": ""ת\""ד 227, ירושלים 50, צפת  13010"", ""location"": ""ת\""ד 227, ירושלים 50, צפת  13010"", ""organization"": [""500106406""], ""operating_unit"": ""מחלקת רווחה"", ""services"": [""revaha-noshmim"", ""revaha-otzma"", ""revaha-aid"", ""revaha-seniors"", ""revaha-disabilities""]}"
