service_key,organization_key,branch_key,service_id,service_name,service_description,service_details,service_payment_required,service_payment_details,service_urls,service_phone_numbers,service_email_address,service_implements,service_situations,service_responses,service_boost,data_sources,organization_id,organization_name,organization_short_name,organization_description,organization_purpose,organization_kind,organization_urls,organization_phone_numbers,organization_email_address,organization_branch_count,organization_situations,branch_id,branch_name,branch_operating_unit,branch_description,branch_urls,branch_phone_numbers,branch_email_address,branch_address,branch_orig_address,branch_city,branch_geometry,branch_location_accurate,branch_situations,service_last_modified,national_service
rec8qWlQrZ52RYknG,recAQtj0I82dMMfMu,5737cdee,soproc:rkysht-qvdym-grytryym,בתי אבות מסובסדים,"מתן שרותי אשפוז גריאטריים עבור חולים סיעודיים ו/או תשושי נפש, באמצעות משרד הבריאות אשר מסייע במימון אשפוזם. קיימת הקפדה ופיקוח קבועים על רמת השירות ואיכותו במוסדות. כמו כן נקבעו תעריפים לסלי האשפוז השונים המשקפים את רמת השירותים, המתקנים, ותקינת כ""א במוסדות.",,,,,"[""*5400""]",,,"[""human_situations:health:treatment_phases:nursing_care"", ""human_situations:age_group:seniors""]","[""human_services:housing:residential_housing:long_term_housing:nursing_home""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/rkysht-qvdym-grytryym\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",510701808,בית אבות נוף-חן בעמ,,,לעסוק בסוגי עיסוק שפורטו בתקנון,חברה פרטית,,[],,3,,budgetkey:510701808,בית אבות נוף-חן בעמ,,,,[],,"בית אבות - נוף חן, רמת גן",בית אבות נוף-חן,רמת גן,"34.818109949952984, 32.08802273676812",False,,2026-01-05T12:48:55,False
rec8qWlQrZ52RYknG,recWOVZKAdwg7kjpY,c5bc477a,soproc:rkysht-qvdym-grytryym,בתי אבות מסובסדים,"מתן שרותי אשפוז גריאטריים עבור חולים סיעודיים ו/או תשושי נפש, באמצעות משרד הבריאות אשר מסייע במימון אשפוזם. קיימת הקפדה ופיקוח קבועים על רמת השירות ואיכותו במוסדות. כמו כן נקבעו תעריפים לסלי האשפוז השונים המשקפים את רמת השירותים, המתקנים, ותקינת כ""א במוסדות.",,,,,"[""*5400""]",,,"[""human_situations:health:treatment_phases:nursing_care"", ""human_situations:age_group:seniors""]","[""human_services:housing:residential_housing:long_term_housing:nursing_home""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/rkysht-qvdym-grytryym\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",511316390,נופי גילה בע״מ,,,לעסוק בסוגי עיסוק שפורטו בתקנון,חברה פרטית,,[],,3,,budgetkey:511316390,נופי גילה בע״מ,,,,[],,נופי גילה,נופי גילה,Jerusalem,"35.1950835, 31.73173409999999",False,,2026-01-05T12:48:55,False
rec8qWlQrZ52RYknG,recyelrdokTahIT50,97d45dc8,soproc:rkysht-qvdym-grytryym,בתי אבות מסובסדים,"מתן שרותי אשפוז גריאטריים עבור חולים סיעודיים ו/או תשושי נפש, באמצעות משרד הבריאות אשר מסייע במימון אשפוזם. קיימת הקפדה ופיקוח קבועים על רמת השירות ואיכותו במוסדות. כמו כן נקבעו תעריפים לסלי האשפוז השונים המשקפים את רמת השירותים, המתקנים, ותקינת כ""א במוסדות.",,,,,"[""*5400""]",,,"[""human_situations:health:treatment_phases:nursing_care"", ""human_situations:age_group:seniors""]","[""human_services:housing:residential_housing:long_term_housing:nursing_home""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/rkysht-qvdym-grytryym\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",511764318,אור העמק בע״מ,,,לעסוק בסוגי עיסוק שפורטו בתקנון,חברה פרטית,,[],,3,,budgetkey:511764318,אור העמק בע״מ,,,,[],,"מגדל אור, מגדל העמק",אור העמק,מגדל העמק,"35.233639247961634, 32.67543451698105",False,,2026-01-05T12:48:55,False
rec8qWlQrZ52RYknG,recC201V7pDyusgkL,b9f9142d,soproc:rkysht-qvdym-grytryym,בתי אבות מסובסדים,"מתן שרותי אשפוז גריאטריים עבור חולים סיעודיים ו/או תשושי נפש, באמצעות משרד הבריאות אשר מסייע במימון אשפוזם. קיימת הקפדה ופיקוח קבועים על רמת השירות ואיכותו במוסדות. כמו כן נקבעו תעריפים לסלי האשפוז השונים המשקפים את רמת השירותים, המתקנים, ותקינת כ""א במוסדות.",,,,,"[""*5400""]",,,"[""human_situations:health:treatment_phases:nursing_care"", ""human_situations:age_group:seniors""]","[""human_services:housing:residential_housing:long_term_housing:nursing_home""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/rkysht-qvdym-grytryym\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",514061894,אור גנים בע״מ,,,לעסוק בכל עיסוק חוקי,חברה פרטית,,[],,3,,budgetkey:514061894,אור גנים בע״מ,,,,[],,"בית כנסת - גן אור, באר גנים",אור גנים,באר גנים,"34.60667769358156, 31.700464230140742",False,,2026-01-05T12:48:55,False
rec8qWlQrZ52RYknG,recfK8Q3i2rgNlAxA,bd2a579d,soproc:rkysht-qvdym-grytryym,בתי אבות מסובסדים,"מתן שרותי אשפוז גריאטריים עבור חולים סיעודיים ו/או תשושי נפש, באמצעות משרד הבריאות אשר מסייע במימון אשפוזם. קיימת הקפדה ופיקוח קבועים על רמת השירות ואיכותו במוסדות. כמו כן נקבעו תעריפים לסלי האשפוז השונים המשקפים את רמת השירותים, המתקנים, ותקינת כ""א במוסדות.",,,,,"[""*5400""]",,,"[""human_situations:health:treatment_phases:nursing_care"", ""human_situations:age_group:seniors""]","[""human_services:housing:residential_housing:long_term_housing:nursing_home""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/rkysht-qvdym-grytryym\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",513700336,בית גבריאל שירותי אשפוז בע״מ,,,לעסוק בסוגי עיסוק שפורטו בתקנון,חברה פרטית,,[],,3,,budgetkey:513700336,בית גבריאל שירותי אשפוז בע״מ,,,,[],,ישראל,בית גבריאל שירותי אשפוז,כנרת,"35.58993359999999, 32.7056578",False,,2026-01-05T12:48:55,False
rec8qWlQrZ52RYknG,receDHoWxF1vFTVN0,510972ff,soproc:rkysht-qvdym-grytryym,בתי אבות מסובסדים,"מתן שרותי אשפוז גריאטריים עבור חולים סיעודיים ו/או תשושי נפש, באמצעות משרד הבריאות אשר מסייע במימון אשפוזם. קיימת הקפדה ופיקוח קבועים על רמת השירות ואיכותו במוסדות. כמו כן נקבעו תעריפים לסלי האשפוז השונים המשקפים את רמת השירותים, המתקנים, ותקינת כ""א במוסדות.",,,,,"[""*5400""]",,,"[""human_situations:health:treatment_phases:nursing_care"", ""human_situations:age_group:seniors""]","[""human_services:housing:residential_housing:long_term_housing:nursing_home""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/rkysht-qvdym-grytryym\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",511065997,נאות מרגוע ל. ב. בע״מ,,,לעסוק בסוגי עיסוק שפורטו בתקנון,חברה פרטית,,[],,3,,budgetkey:511065997,נאות מרגוע ל. ב. בע״מ,,,,[],,נאות מרגוע ל. ב,נאות מרגוע ל. ב,,,,,2026-01-05T12:48:55,
rec8qWlQrZ52RYknG,recDjkEbN256VxjSh,641238c9,soproc:rkysht-qvdym-grytryym,בתי אבות מסובסדים,"מתן שרותי אשפוז גריאטריים עבור חולים סיעודיים ו/או תשושי נפש, באמצעות משרד הבריאות אשר מסייע במימון אשפוזם. קיימת הקפדה ופיקוח קבועים על רמת השירות ואיכותו במוסדות. כמו כן נקבעו תעריפים לסלי האשפוז השונים המשקפים את רמת השירותים, המתקנים, ותקינת כ""א במוסדות.",,,,,"[""*5400""]",,,"[""human_situations:health:treatment_phases:nursing_care"", ""human_situations:age_group:seniors""]","[""human_services:housing:residential_housing:long_term_housing:nursing_home""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/rkysht-qvdym-grytryym\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",514163906,יוקרה יבניאל בע״מ,,,לעסוק בכל עיסוק חוקי,חברה פרטית,,[],,3,,budgetkey:514163906,יוקרה יבניאל בע״מ,,,,[],,"שכונת, יבנאל",יוקרה יבניאל,יבנאל,"35.495035, 32.7218732",False,,2026-01-05T12:48:55,False
rec8qWlQrZ52RYknG,recbhk47Nb0NHl4NR,9d33756f,soproc:rkysht-qvdym-grytryym,בתי אבות מסובסדים,"מתן שרותי אשפוז גריאטריים עבור חולים סיעודיים ו/או תשושי נפש, באמצעות משרד הבריאות אשר מסייע במימון אשפוזם. קיימת הקפדה ופיקוח קבועים על רמת השירות ואיכותו במוסדות. כמו כן נקבעו תעריפים לסלי האשפוז השונים המשקפים את רמת השירותים, המתקנים, ותקינת כ""א במוסדות.",,,,,"[""*5400""]",,,"[""human_situations:health:treatment_phases:nursing_care"", ""human_situations:age_group:seniors""]","[""human_services:housing:residential_housing:long_term_housing:nursing_home""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/rkysht-qvdym-grytryym\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",514176718,קופריקה נכסים בע״מ,,,לעסוק בכל עיסוק חוקי,חברה פרטית,,[],,3,,budgetkey:514176718,קופריקה נכסים בע״מ,,,,[],,קופריקה נכסים,קופריקה נכסים,,,,,2026-01-05T12:48:55,
rec8qWlQrZ52RYknG,recuO6vHHfuEwSC0o,4d158bf4,soproc:rkysht-qvdym-grytryym,בתי אבות מסובסדים,"מתן שרותי אשפוז גריאטריים עבור חולים סיעודיים ו/או תשושי נפש, באמצעות משרד הבריאות אשר מסייע במימון אשפוזם. קיימת הקפדה ופיקוח קבועים על רמת השירות ואיכותו במוסדות. כמו כן נקבעו תעריפים לסלי האשפוז השונים המשקפים את רמת השירותים, המתקנים, ותקינת כ""א במוסדות.",,,,,"[""*5400""]",,,"[""human_situations:health:treatment_phases:nursing_care"", ""human_situations:age_group:seniors""]","[""human_services:housing:residential_housing:long_term_housing:nursing_home""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/rkysht-qvdym-grytryym\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",511504813,חמדת נוף ים בע״מ,,,לעסוק בסוגי עיסוק שפורטו בתקנון,חברה פרטית,,[],,3,,budgetkey:511504813,חמדת נוף ים בע״מ,,,,[],,"המגילה 30, ראשון לציון",חמדת נוף ים,ראשון לציון,"34.7456383, 31.9965148",True,,2026-01-05T12:48:55,False
rec8qWlQrZ52RYknG,recOOBzRUYRv2mgcQ,6f994b71,soproc:rkysht-qvdym-grytryym,בתי אבות מסובסדים,"מתן שרותי אשפוז גריאטריים עבור חולים סיעודיים ו/או תשושי נפש, באמצעות משרד הבריאות אשר מסייע במימון אשפוזם. קיימת הקפדה ופיקוח קבועים על רמת השירות ואיכותו במוסדות. כמו כן נקבעו תעריפים לסלי האשפוז השונים המשקפים את רמת השירותים, המתקנים, ותקינת כ""א במוסדות.",,,,,"[""*5400""]",,,"[""human_situations:health:treatment_phases:nursing_care"", ""human_situations:age_group:seniors""]","[""human_services:housing:residential_housing:long_term_housing:nursing_home""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/rkysht-qvdym-grytryym\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",513451609,עמל בשרון בע״מ,,,לעסוק בכל עיסוק חוקי,חברה פרטית,,[],,3,,budgetkey:513451609,עמל בשרון בע״מ,,,,[],,"בית אבות - עמל בשרון, רעננה",עמל בשרון,רעננה,"34.85188980081211, 32.184221503667665",False,,2026-01-05T12:48:55,False
rec8qWlQrZ52RYknG,recHWhf7WIGmS3Gfn,440814f0,soproc:rkysht-qvdym-grytryym,בתי אבות מסובסדים,"מתן שרותי אשפוז גריאטריים עבור חולים סיעודיים ו/או תשושי נפש, באמצעות משרד הבריאות אשר מסייע במימון אשפוזם. קיימת הקפדה ופיקוח קבועים על רמת השירות ואיכותו במוסדות. כמו כן נקבעו תעריפים לסלי האשפוז השונים המשקפים את רמת השירותים, המתקנים, ותקינת כ""א במוסדות.",,,,,"[""*5400""]",,,"[""human_situations:health:treatment_phases:nursing_care"", ""human_situations:age_group:seniors""]","[""human_services:housing:residential_housing:long_term_housing:nursing_home""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/rkysht-qvdym-grytryym\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",513686014,טנדר לאבינג קאר בע״מ,,,לעסוק בכל עיסוק חוקי,חברה פרטית,,[],,3,,budgetkey:513686014,טנדר לאבינג קאר בע״מ,,,,[],,"הרכב 1, תל אביב",טנדר לאבינג קאר,תל אביב,"34.7856628, 32.0632368",True,,2026-01-05T12:48:55,False
rec8qWlQrZ52RYknG,recNMn3JGdAgDIAyA,e0ba6649,soproc:rkysht-qvdym-grytryym,בתי אבות מסובסדים,"מתן שרותי אשפוז גריאטריים עבור חולים סיעודיים ו/או תשושי נפש, באמצעות משרד הבריאות אשר מסייע במימון אשפוזם. קיימת הקפדה ופיקוח קבועים על רמת השירות ואיכותו במוסדות. כמו כן נקבעו תעריפים לסלי האשפוז השונים המשקפים את רמת השירותים, המתקנים, ותקינת כ""א במוסדות.",,,,,"[""*5400""]",,,"[""human_situations:health:treatment_phases:nursing_care"", ""human_situations:age_group:seniors""]","[""human_services:housing:residential_housing:long_term_housing:nursing_home""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/rkysht-qvdym-grytryym\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",515766053,משכנות אחוזת אבות בשרון בע״מ,,,לעסוק בכל עיסוק חוקי,חברה פרטית,,[],,3,,budgetkey:515766053,משכנות אחוזת אבות בשרון בע״מ,,,,[],,"אליעזר בן יהודה 28, נתניה",משכנות אחוזת אבות בשרון,נתניה,"34.8516621, 32.32161900000001",True,,2026-01-05T12:48:55,False
