key,id,status,provider,accuracy,alternate_address,resolved_lat,resolved_lon,resolved_address,resolved_city,fixed_lat,fixed_lon,national_service,location_accurate,lat,lon,geometry,address
recLmfvD7VcRs9Y0q,"טבור הארץ 4 , טבריה",VALID,govmap,ADDR_V1,,32.79353285676754,35.53464987853526,"טבור הארץ 4, טבריה",טבריה,,,False,True,32.79353285676754,35.53464987853526,"35.53464987853526, 32.79353285676754","טבור הארץ 4, טבריה"
recg6ZjPVsZLuiBm4,"הרצל 92 , חיפה",VALID,govmap,ADDR_V1,,32.80412575260974,35.0045644146843,"הרצל 92, חיפה",חיפה,,,False,True,32.80412575260974,35.0045644146843,"35.0045644146843, 32.80412575260974","הרצל 92, חיפה"
rec116yh8dZw1zx7C,יצהר  - ד.נ. לב השומרון 187,VALID,google,APPROXIMATE,,32.168529,35.235944,יצהר,יצהר,,,False,False,32.168529,35.235944,"35.235944, 32.168529",יצהר
reciiWv8Hhpd8Ggk8,"טשרניחובסקי 59 , כפר סבא",VALID,govmap,ADDR_V1,,32.18072635574634,34.895836339508314,"טשרניחובסקי 59, כפר סבא",כפר סבא,,,False,True,32.18072635574634,34.895836339508314,"34.895836339508314, 32.18072635574634","טשרניחובסקי 59, כפר סבא"
rec2Kevkg2vMFMsSR,"ויצמן 143 , כפר סבא",VALID,govmap,ADDR_V1,,32.174377018278584,34.91330492868583,"ויצמן 143, כפר סבא",כפר סבא,,,False,True,32.174377018278584,34.91330492868583,"34.91330492868583, 32.174377018278584","ויצמן 143, כפר סבא"
rech7WwSl8dkWUV1a,"מסילת ישרים 5 , מודיעין עילית",VALID,govmap,ADDR_V1,,31.93377245211323,35.03774919286383,"מסילת ישרים 5, מודיעין עילית",מודיעין עילית,,,False,True,31.93377245211323,35.03774919286383,"35.03774919286383, 31.93377245211323","מסילת ישרים 5, מודיעין עילית"
recskSvLfD5KKtaoR,נתיבות  - הגיבורים 10,VALID,google,ROOFTOP,,31.424968,34.599231,"הגיבורים 10, נתיבות, 8777225",נתיבות,,,False,True,31.424968,34.599231,"34.599231, 31.424968","הגיבורים 10, נתיבות, 8777225"
recFP3mfQTxmBJrM0,"רמז דוד 13 , נתניה",VALID,govmap,ADDR_V1,,32.327943184929374,34.85350133988853,"רמז דוד 13, נתניה",נתניה,,,False,True,32.327943184929374,34.85350133988853,"34.85350133988853, 32.327943184929374","רמז דוד 13, נתניה"
recFRkhPQWXYQ2rI6,"השושנים 11 , פתח תקווה",VALID,google,ROOFTOP,,32.0826667,34.8690663,"השושנים 11, פתח תקווה",פתח תקווה,,,False,True,32.0826667,34.8690663,"34.8690663, 32.0826667","השושנים 11, פתח תקווה"
recZrJeGRB8g5WjZS,"קרן קימת לישראל 7 , פתח תקווה",VALID,govmap,ADDR_V1,,32.07902064978658,34.882172940235314,"קרן קימת לישראל 7, פתח תקוה",פתח תקווה,,,False,True,32.07902064978658,34.882172940235314,"34.882172940235314, 32.07902064978658","קרן קימת לישראל 7, פתח תקוה"
recALpWG01mejagdo,"החמישה 4 , פתח תקווה",VALID,govmap,ADDR_V1,,32.071880214799094,34.893719609721806,"החמישה 4, פתח תקוה",פתח תקווה,,,False,True,32.071880214799094,34.893719609721806,"34.893719609721806, 32.071880214799094","החמישה 4, פתח תקוה"
rec7bZy3p4zh1AjO7,"אלישיב 4 , קרני שומרון",VALID,govmap,ADDR_V1,,32.17055751699333,35.09842240826278,"אלישיב 4, קרני שומרון",קרני שומרון,,,False,True,32.17055751699333,35.09842240826278,"35.09842240826278, 32.17055751699333","אלישיב 4, קרני שומרון"
recdj9W5cFmLmj90l,"מנדלי מוכר ספרים 18 , רחובות",VALID,govmap,ADDR_V1,,31.892536060918,34.81542850903856,"מנדלי מוכר ספרים 18, רחובות",רחובות,,,False,True,31.892536060918,34.81542850903856,"34.81542850903856, 31.892536060918","מנדלי מוכר ספרים 18, רחובות"
rec2Ot2tmPvpYK2W3,"שד ירושלים 52 , רמת גן",VALID,govmap,ADDR_V1,,32.07446367755861,34.825242941113004,"שדרות ירושלים 52, רמת גן",רמת גן,,,False,True,32.07446367755861,34.825242941113004,"34.825242941113004, 32.07446367755861","שדרות ירושלים 52, רמת גן"
recYi3ARUCPQYJzqX,רמת גן  - תל השומר ביתן 61,VALID,google,ROOFTOP,,32.0512276,34.8483475,"שדרות אהרון קציר 1, רמת גן",רמת גן,,,False,True,32.0512276,34.8483475,"34.8483475, 32.0512276","שדרות אהרון קציר 1, רמת גן"
reczFYbcc8L5KoGQr,נוה שלוה,VALID,google,POI_MID_POINT,,32.4728028,34.9742001,"אזור התעשיה, פרדס חנה כרכור",פרדס חנה כרכור,,,False,False,32.4728028,34.9742001,"34.9742001, 32.4728028","אזור התעשיה, פרדס חנה כרכור"
recHaZyBeFwQbHPOR,המרכז הישראלי לתעסוקה נתמכת בקהילה,VALID,google,ROOFTOP,,32.1773522,34.9273682,"התע""ש 23, כפר סבא",כפר סבא,,,False,True,32.1773522,34.9273682,"34.9273682, 32.1773522","התע""ש 23, כפר סבא"
rec6u4ms6SKv9zFE9,תלמים - תעסוקה,VALID,google,APPROXIMATE,,31.563416,34.67199799999999,תלמים,תלמים,,,False,False,31.563416,34.67199799999999,"34.67199799999999, 31.563416",תלמים
recyeF6UdbDF598kX,"שכונת ספאפרה, 1, נצרת",VALID,google,APPROXIMATE,,32.711628,35.299418,"ספאפרה, נצרת",נצרת,,,False,False,32.711628,35.299418,"35.299418, 32.711628","ספאפרה, נצרת"
recaGQLlxBYKv8X3j,"המפנה, 4, גבעתיים, 5330004",VALID,govmap,ADDR_V1,,32.074234074249226,34.80977004589092,"המפנה 4, גבעתים",גבעתיים,,,False,True,32.074234074249226,34.80977004589092,"34.80977004589092, 32.074234074249226","המפנה 4, גבעתים"
recqYHP3IbEzaNl5h,"ירוחם, 1, גדרה",VALID,govmap,ADDR_V1,,31.81060413646769,34.77423076904721,"אבינדב ירוחם 1, גדרה",גדרה,,,False,True,31.81060413646769,34.77423076904721,"34.77423076904721, 31.81060413646769","אבינדב ירוחם 1, גדרה"
recDZJCStzIrrInm4,"ראש פנה, 6, ירושלים, 9447115",VALID,govmap,ADDR_V1,,31.794128148756993,35.20081492714196,"ראש פנה 6, ירושלים",ירושלים,,,False,True,31.794128148756993,35.20081492714196,"35.20081492714196, 31.794128148756993","ראש פנה 6, ירושלים"
recwefvSPgdBGktEZ,"הרב דייטש יעקב, 3, פתח תקווה, 4974317",VALID,govmap,ADDR_V1,,32.070945918944766,34.90455793830024,"הרב דיטש יעקב 3, פתח תקוה",פתח תקווה,,,False,True,32.070945918944766,34.90455793830024,"34.90455793830024, 32.070945918944766","הרב דיטש יעקב 3, פתח תקוה"
recqc7YUhyJxrnpqO,"האחו, 9, חדרה",VALID,govmap,ADDR_V1,,32.4542577240154,34.90161339624679,"האחו 9, חדרה",חדרה,,,False,True,32.4542577240154,34.90161339624679,"34.90161339624679, 32.4542577240154","האחו 9, חדרה"
recIiOs8165tgrEqX,"ז'בוטינסקי, 8, קריית מלאכי, 8305115",VALID,govmap,ADDR_V1,,31.726832404561012,34.745154325843416,"ז'בוטינסקי 8, קרית מלאכי",קרית מלאכי,,,False,True,31.726832404561012,34.745154325843416,"34.745154325843416, 31.726832404561012","ז'בוטינסקי 8, קרית מלאכי"
rec7prcDT0u6NtNFy,"אום אל-גנם, 57, שבלי - אום אל-גנם, 1680500",VALID,google,APPROXIMATE,,32.684167,35.396944,שבלי - אום אל-גנם,שבלי - אום אל-גנם,,,False,False,32.684167,35.396944,"35.396944, 32.684167",שבלי - אום אל-גנם
reccd0m3VmcO2Ivxk,"צה""ל 13 , אופקים",VALID,google,ROOFTOP,,31.312714,34.6198472,"צה""ל 13, אופקים",אופקים,,,False,True,31.312714,34.6198472,"34.6198472, 31.312714","צה""ל 13, אופקים"
recrMjjnxrkZlOUdR,א.א.ל. משכנות רעים,VALID,google,ROOFTOP,,32.0293952,34.8991047,"אלטלף 19, יהוד",יהוד,,,False,True,32.0293952,34.8991047,"34.8991047, 32.0293952","אלטלף 19, יהוד"
recPUAAskZ3wZe3Xz,א.נ.מ.נ. מוריה בית גיל הזהב פתח תקווה,VALID,google,ROOFTOP,,32.0584561,34.8008874,"דרך משה דיין 66, תל אביב",תל אביב,,,False,True,32.0584561,34.8008874,"34.8008874, 32.0584561","דרך משה דיין 66, תל אביב"
recYlcVs9Op08MOTr,ציפור הנפש אומנות ישראלית,VALID,google,APPROXIMATE,,31.046051,34.851612,ישראל,באר שבע,,,False,False,31.046051,34.851612,"34.851612, 31.046051",ישראל
recr6NgTxzHfia6N9,חכמת נשים,VALID,google,ROOFTOP,,32.0967255,34.8274571,"בית נוימן, הירקון 35, בני ברק",בני ברק,,,False,True,32.0967255,34.8274571,"34.8274571, 32.0967255","בית נוימן, הירקון 35, בני ברק"
recfwFihkxQ6GrOFb,בית הורים דורון,VALID,google,POI_MID_POINT,,32.795069,35.1123455,אושה,אושה,,,False,False,32.795069,35.1123455,"35.1123455, 32.795069",אושה
recAdEodjvl5V2J7p,מערך דיור שדה חמד,VALID,google,APPROXIMATE,,32.158488,34.9428062,שדי חמד,שדי חמד,,,False,False,32.158488,34.9428062,"34.9428062, 32.158488",שדי חמד
recUggz872RQZFhYz,ירדן לגיל הזהב,VALID,google,ROOFTOP,,33.0102679,35.0911222,"המייסדים 48, נהריה",נהריה,,,False,True,33.0102679,35.0911222,"35.0911222, 33.0102679","המייסדים 48, נהריה"
recsoRGodcPBabeCx,חוות דאבל קיי,VALID,google,POI_MID_POINT,,32.731497,35.461549,שרונה,שרונה,,,False,False,32.731497,35.461549,"35.461549, 32.731497",שרונה
reccnI4qKxQvW1ciE,"מ""ג המעפילים, 28, דימונה",VALID,govmap,ADDR_V1,,31.066287222205446,35.03478154905927,"מ""ג המעפילים 28, דימונה",דימונה,,,False,True,31.066287222205446,35.03478154905927,"35.03478154905927, 31.066287222205446","מ""ג המעפילים 28, דימונה"
recmjkEu0mpIbXgk7,"אבן גבירול, 25, בני ברק, 5130919",VALID,govmap,ADDR_V1,,32.090361788678756,34.830795568245684,"אבן גבירול 25, בני ברק",בני ברק,,,False,True,32.090361788678756,34.830795568245684,"34.830795568245684, 32.090361788678756","אבן גבירול 25, בני ברק"
rechB3447XtOsVkIS,"הרב ריינס, 10, ירושלים, 9542740",VALID,govmap,ADDR_V1,,31.789574664277588,35.19596461428291,"הרב רינס 10, ירושלים",ירושלים,,,False,True,31.789574664277588,35.19596461428291,"35.19596461428291, 31.789574664277588","הרב רינס 10, ירושלים"
rec4hXc8bCeYHmsAf,", כפר מנדא, 17907",VALID,google,APPROXIMATE,,32.81236,35.258613,כפר מנדא,כפר מנדא,,,False,False,32.81236,35.258613,"35.258613, 32.81236",כפר מנדא
rechg7bodBlzGYoD9,"מבוא בנימין, 6, קריית גת, 8204711",VALID,govmap,ADDR_V1,,31.615060670458032,34.7698164023859,"מבוא בנימין 6, קרית גת",קרית גת,,,False,True,31.615060670458032,34.7698164023859,"34.7698164023859, 31.615060670458032","מבוא בנימין 6, קרית גת"
recTFSMexfWUy9AaF,"אלאח'וה, 1, ירכא, 2496700",VALID,govmap,ADDR_V1,,32.95391131291774,35.18263192057059,"אלאח'וה 1, ירכא",ירכא,,,False,True,32.95391131291774,35.18263192057059,"35.18263192057059, 32.95391131291774","אלאח'וה 1, ירכא"
recGOeXjB2qGmXGzh,"המגינים, 54, טבריה, 1436260",VALID,govmap,ADDR_V1,,32.795130937487905,35.53821338690791,"המגינים 54, טבריה",טבריה,,,False,True,32.795130937487905,35.53821338690791,"35.53821338690791, 32.795130937487905","המגינים 54, טבריה"
recWZHBIiCvN905Ne,"הקנאים, 65, ערד",VALID,google,RANGE_INTERPOLATED,,31.25627189999999,35.2017924,"הקנאים 65, ערד",ערד,,,False,True,31.25627189999999,35.2017924,"35.2017924, 31.25627189999999","הקנאים 65, ערד"
receWxX9lxtMdRF0g,"קרית מדע, 6, ירושלים, 9777606",VALID,govmap,ADDR_V1,,31.801578588665112,35.210752523611454,"קרית מדע 6, ירושלים",ירושלים,,,False,True,31.801578588665112,35.210752523611454,"35.210752523611454, 31.801578588665112","קרית מדע 6, ירושלים"
recKyIgQhk6a9zcgu,"תרשיש-פארק התעשייה, 5, קיסריה, 3088900",VALID,google,ROOFTOP,,32.4841974,34.9470022,"תרשיש פארק התעשייה 5, קיסריה",קיסריה,,,False,True,32.4841974,34.9470022,"34.9470022, 32.4841974","תרשיש פארק התעשייה 5, קיסריה"
recna2vY12fD3UzQy,משרד הבריאות/המרכז הרפואי לגליל,VALID,google,POI_MID_POINT,,33.0083233,35.1171239,"89 Nahariya-Cabri, נהריה",נהריה,,,False,False,33.0083233,35.1171239,"35.1171239, 33.0083233","89 Nahariya-Cabri, נהריה"
recXqEOEZxZt6smF6,משרד הבריאות/מרכז רפואי ברזילי,VALID,google,ROOFTOP,,31.6622785,34.5592871,"ההסתדרות 2, אשקלון",אשקלון,,,False,True,31.6622785,34.5592871,"34.5592871, 31.6622785","ההסתדרות 2, אשקלון"
recUgqscrBlyqlUUv,"בית חולים ""רבקה זיו"" צפת",VALID,govmap,POI_MID_POINT,,32.96131862085582,35.49672479743596,"בית חולים גריאטרי - ע""ש רבקה זיו, צפת",צפת,,,False,False,32.96131862085582,35.49672479743596,"35.49672479743596, 32.96131862085582","בית חולים גריאטרי - ע""ש רבקה זיו, צפת"
recrrDT0p8EewLzkZ,בית חולים המשפחה הקדושה,VALID,govmap,POI_MID_POINT,,32.704859084205324,35.31085412925009,"בית חולים - המשפחה הקדושה, נצרת",נצרת,,,False,False,32.704859084205324,35.31085412925009,"35.31085412925009, 32.704859084205324","בית חולים - המשפחה הקדושה, נצרת"
reczso7S9iyTzbWOF,בית חולים קפלן,VALID,govmap,POI_MID_POINT,,31.872135124307327,34.815705628109846,"בית חולים - קפלן, רחובות",רחובות,,,False,False,31.872135124307327,34.815705628109846,"34.815705628109846, 31.872135124307327","בית חולים - קפלן, רחובות"
recgs7e0Pe8bPUNp6,ספיקינגפאל,VALID,google,ROOFTOP,,32.1085684,34.8380547,"69710, HaBarzel 19, Tel Aviv-Yafo",Tel Aviv-Yafo,,,False,True,32.1085684,34.8380547,"34.8380547, 32.1085684","69710, HaBarzel 19, Tel Aviv-Yafo"
recmuYt7wlpDu6LzY,קלאס-אי טק,VALID,google,ROOFTOP,,32.097546,34.8571256,"יגיע כפיים 11, פתח תקווה",פתח תקווה,,,False,True,32.097546,34.8571256,"34.8571256, 32.097546","יגיע כפיים 11, פתח תקווה"
recR04WDOChKWwCPY,"הר ציון, 1, ירושלים, 9411107",VALID,google,GEOMETRIC_CENTER,,31.772171,35.228652,"הר ציון, ירושלים",ירושלים,,,False,False,31.772171,35.228652,"35.228652, 31.772171","הר ציון, ירושלים"
rec2Qp6OK0jjG73zQ,"זית רענן, 10, ירושלים, 9446430",VALID,govmap,ADDR_V1,,31.796967587010283,35.21064270085948,"זית רענן 10, ירושלים",ירושלים,,,False,True,31.796967587010283,35.21064270085948,"35.21064270085948, 31.796967587010283","זית רענן 10, ירושלים"
reccPcfHrUpVDr0zl,"בן עזאי, 4, בית שמש, 9957857",VALID,google,ROOFTOP,,31.7367188,34.9997739,"בן עזאי 4, בית שמש",בית שמש,,,False,True,31.7367188,34.9997739,"34.9997739, 31.7367188","בן עזאי 4, בית שמש"
recrzWmU7rt1LGEgA,"אהליאב, 3, ירושלים, 9446776",VALID,govmap,ADDR_V1,,31.791034293222204,35.20047102443491,"אהליאב 3, ירושלים",ירושלים,,,False,True,31.791034293222204,35.20047102443491,"35.20047102443491, 31.791034293222204","אהליאב 3, ירושלים"
recwviQvRYnq7D3kA,שירות ארצי,VALID,national,NATIONAL_SERVICE,,,,שירות ארצי,,,,True,False,,,,שירות ארצי
receAPox0DwASr4aP,כל הארץ,NOT_FOUND,national,NATIONAL_SERVICE,,,,שירות ארצי,,,,True,False,,,,שירות ארצי
recH0BHF1mZkP8gFL,רווחה,VALID,google,APPROXIMATE,,31.648695,34.733681,רווחה,רווחה,,,False,False,31.648695,34.733681,"34.733681, 31.648695",רווחה
recgfGIiQT2U5ia99,"הורדים 67 , אלישמע",VALID,govmap,ADDR_V1,,32.148654125673254,34.92533260877251,"הורדים 67, אלישמע",אלישמע,,,False,True,32.148654125673254,34.92533260877251,"34.92533260877251, 32.148654125673254","הורדים 67, אלישמע"
recLuGIFi3A1FG9i1,תל אביב - יפו  - עריכת מיטאפים וקורסים ברחבי העיר,VALID,google,APPROXIMATE,,32.0852999,34.78176759999999,תל אביב-יפו,תל אביב-יפו,,,False,False,32.0852999,34.78176759999999,"34.78176759999999, 32.0852999",תל אביב-יפו
recxhbLDz74eRaIeO,"חיפה  - עריכת מיטאפים ואירועים ברחבי העיר, בחברות תעשייה ובקמפוסים",VALID,google,APPROXIMATE,,32.7940463,34.989571,חיפה,חיפה,,,False,False,32.7940463,34.989571,"34.989571, 32.7940463",חיפה
recstuiRxhtoik4BZ,"מירסקי יצחק 10 , ירושלים",VALID,govmap,ADDR_V1,,31.820097679076326,35.19345508900388,"מירסקי יצחק 10, ירושלים",ירושלים,,,False,True,31.820097679076326,35.19345508900388,"35.19345508900388, 31.820097679076326","מירסקי יצחק 10, ירושלים"
recvinW6uCH8FE55O,"קראוסמן מרדכי 8 , פתח תקווה",VALID,govmap,ADDR_V1,,32.07195891010316,34.90742281390762,"קראוסמן מרדכי 8, פתח תקוה",פתח תקווה,,,False,True,32.07195891010316,34.90742281390762,"34.90742281390762, 32.07195891010316","קראוסמן מרדכי 8, פתח תקוה"
recuHBUI8rpeLzfp9,"ספיר 28 , חריש",VALID,govmap,ADDR_V1,,32.46415947369978,35.047567836513494,"ספיר 28, חריש",חריש,,,False,True,32.46415947369978,35.047567836513494,"35.047567836513494, 32.46415947369978","ספיר 28, חריש"
recZjMzvQxyU1AvVU,"הרב עוזיאל 27 , בני ברק",VALID,govmap,ADDR_V1,,32.07398647416857,34.8401979556902,"הרב עוזיאל 27, בני ברק",בני ברק,,,False,True,32.07398647416857,34.8401979556902,"34.8401979556902, 32.07398647416857","הרב עוזיאל 27, בני ברק"
recEKo2Iuzh3KRhdR,"זאבי רחבעם 3 , בית שאן",VALID,google,RANGE_INTERPOLATED,,32.4970199,35.5038778,"רחבעם זאבי 3, בית שאן",בית שאן,,,False,True,32.4970199,35.5038778,"35.5038778, 32.4970199","רחבעם זאבי 3, בית שאן"
recpi7dWFznzjzUBr,"חסן שוקרי 8 , חיפה",VALID,govmap,ADDR_V1,,32.81388861332714,34.99817100290024,"חסן שוקרי 8, חיפה",חיפה,,,False,True,32.81388861332714,34.99817100290024,"34.99817100290024, 32.81388861332714","חסן שוקרי 8, חיפה"
recMuz72aQHyMzl1S,"מורד הגיא 100 , כרמיאל",VALID,govmap,ADDR_V1,,32.90792522263675,35.293648552565784,"מורד הגיא 100, כרמיאל",כרמיאל,,,False,True,32.90792522263675,35.293648552565784,"35.293648552565784, 32.90792522263675","מורד הגיא 100, כרמיאל"
recWdWE9QwQvcvRF8,אום אל-פחם  - אלשאפעי,VALID,google,APPROXIMATE,,32.517127,35.148529,אום אל-פחם,אום אל-פחם,,,False,False,32.517127,35.148529,"35.148529, 32.517127",אום אל-פחם
recMjGlYOoba5xz2Y,חיפה  - הדר,VALID,google,APPROXIMATE,,32.808252,34.997326,"הדר הכרמל, חיפה",חיפה,,,False,False,32.808252,34.997326,"34.997326, 32.808252","הדר הכרמל, חיפה"
recbc1Qct4cjeCsVB,א.א. שידורית טלפייג' 1989,VALID,google,ROOFTOP,,32.0664937,34.7667712,"יעבץ 3, תל אביב-יפו",תל אביב-יפו,,,False,True,32.0664937,34.7667712,"34.7667712, 32.0664937","יעבץ 3, תל אביב-יפו"
recLHOzr5ewHptTZL,"השופטים, 38, רמת השרון, 4703749",VALID,govmap,ADDR_V1,,32.1412299172418,34.844788329935604,"השופטים 38, רמת השרון",רמת השרון,,,False,True,32.1412299172418,34.844788329935604,"34.844788329935604, 32.1412299172418","השופטים 38, רמת השרון"
recJQq1hLWmbRmU0a,"שד מנחם בגין, 26, בית שאן",VALID,google,ROOFTOP,,32.4951534,35.5044914,"שדרות מנחם בגין 26, בית שאן",בית שאן,,,False,True,32.4951534,35.5044914,"35.5044914, 32.4951534","שדרות מנחם בגין 26, בית שאן"
recncimCMdBM6w92I,"זאבי רחבעם 1 , בית שאן",VALID,google,RANGE_INTERPOLATED,,32.4969766,35.5038937,"רחבעם זאבי 1, בית שאן",בית שאן,,,False,True,32.4969766,35.5038937,"35.5038937, 32.4969766","רחבעם זאבי 1, בית שאן"
recYtbj9AcUKRM8xl,"השבעה 16 , בית שמש",VALID,govmap,ADDR_V1,,31.749760481807716,34.98375530288098,"השבעה 16, בית שמש",בית שמש,,,False,True,31.749760481807716,34.98375530288098,"34.98375530288098, 31.749760481807716","השבעה 16, בית שמש"
recs5ULbqpGBJaCiH,טבריה  - כיכר רסקו,VALID,google,APPROXIMATE,,32.795859,35.530973,טבריה,טבריה,,,False,False,32.795859,35.530973,"35.530973, 32.795859",טבריה
recLjvO8rxGCFYCuY,"ירכא  - מרכז הכפר, מועצה מקומית – קומה 2",VALID,google,APPROXIMATE,,32.954334,35.210591,"מרכז הכפר, ירכא",ירכא,,,False,False,32.954334,35.210591,"35.210591, 32.954334","מרכז הכפר, ירכא"
recnsdrl12DV1gDfB,"שפירא ישראל 2 , מגדל העמק",VALID,govmap,ADDR_V1,,32.679823722887214,35.233708175877496,"שפירא ישראל 2, מגדל העמק",מגדל העמק,,,False,True,32.679823722887214,35.233708175877496,"35.233708175877496, 32.679823722887214","שפירא ישראל 2, מגדל העמק"
recgsbLlj2y8PT47s,"סח'נין  - אלסדרה, מרכז העיר",VALID,google,APPROXIMATE,,32.863671,35.298705,"מרכז העיר, סח'נין",סח'נין,,,False,False,32.863671,35.298705,"35.298705, 32.863671","מרכז העיר, סח'נין"
rec3tNkJ7Lr5kGZyq,"הגדוד השלישי 90 , צפת",VALID,google,RANGE_INTERPOLATED,,32.9732433,35.5057335,"הגדוד השלישי 90, צפת",צפת,,,False,True,32.9732433,35.5057335,"35.5057335, 32.9732433","הגדוד השלישי 90, צפת"
recHJIblu1gGaGR1I,"ברית ערים 23 , שדרות",VALID,govmap,ADDR_V1,,31.525225701545292,34.60147007021112,"ברית ערים 23, שדרות",שדרות,,,False,True,31.525225701545292,34.60147007021112,"34.60147007021112, 31.525225701545292","ברית ערים 23, שדרות"
recAVzBYm48oHioGi,"שד התמרים 39 , אילת",VALID,govmap,ADDR_V1,,29.56032874709765,34.95089149171186,"שדרות התמרים 39, אילת",אילת,,,False,True,29.56032874709765,34.95089149171186,"34.95089149171186, 29.56032874709765","שדרות התמרים 39, אילת"
recHy1sETwyiCrjhL,"הרב לוין 2 , עפולה",VALID,govmap,ADDR_V1,,32.60926335775719,35.28841361017015,"הרב לוין 2, עפולה",עפולה,,,False,True,32.60926335775719,35.28841361017015,"35.28841361017015, 32.60926335775719","הרב לוין 2, עפולה"
recTiZhjQyYsFV6gR,"הזית 1 , נתניה",VALID,govmap,ADDR_V1,,32.34993443900259,34.862618386302515,"הזית 1, נתניה",נתניה,,,False,True,32.34993443900259,34.862618386302515,"34.862618386302515, 32.34993443900259","הזית 1, נתניה"
recI5kJ8lzaJrMocD,"קרן קיימת לישראל 70 , קריית ביאליק",VALID,govmap,ADDR_V1,,32.81739575758027,35.07885728397726,"קרן קימת לישראל 70, קרית ביאליק",קריית ביאליק,,,False,True,32.81739575758027,35.07885728397726,"35.07885728397726, 32.81739575758027","קרן קימת לישראל 70, קרית ביאליק"
recKz6vmaB2lHisCE,"ש""י עגנון 14 , קריית מוצקין",VALID,govmap,ADDR_V1,,32.85110624391468,35.08554118330466,"ש""י עגנון 14, קרית מוצקין",קרית מוצקין,,,False,True,32.85110624391468,35.08554118330466,"35.08554118330466, 32.85110624391468","ש""י עגנון 14, קרית מוצקין"
recEmfCt4d6CXstrx,"מסילת יוסף 21 , מודיעין עילית",VALID,govmap,ADDR_V1,,31.926817773418886,35.041246848826,"מסילת יוסף 21, מודיעין עילית",מודיעין עילית,,,False,True,31.926817773418886,35.041246848826,"35.041246848826, 31.926817773418886","מסילת יוסף 21, מודיעין עילית"
rec4cPvn0MKtgLPRe,"מסילת יוסף 13 , מודיעין עילית",VALID,govmap,ADDR_V1,,31.92920833516515,35.04346013405245,"מסילת יוסף 13, מודיעין עילית",Modi'in Ilit,,,False,True,31.92920833516515,35.04346013405245,"35.04346013405245, 31.92920833516515","מסילת יוסף 13, מודיעין עילית"
recAQKUZE1HtPQgJn,"רא""ל יגאל ידין 41 , מודיעין-מכבים-רעות",VALID,govmap,ADDR_V1,,31.90445451689758,35.0042970773093,"רא""ל יגאל ידין 41, מודיעין-מכבים-רעות",מודיעין מכבים רעות,,,False,True,31.90445451689758,35.0042970773093,"35.0042970773093, 31.90445451689758","רא""ל יגאל ידין 41, מודיעין-מכבים-רעות"
recclTzaHlTPlEugH,חדרה  - פניה דרך הסניף,VALID,google,APPROXIMATE,,32.4340458,34.9196518,חדרה,חדרה,,,False,False,32.4340458,34.9196518,"34.9196518, 32.4340458",חדרה
rece6m10AfN87q4sY,חיפה  - הפניה דרך הסניף/מרכז המידע,VALID,google,APPROXIMATE,,32.7940463,34.989571,חיפה,חיפה,,,False,False,32.7940463,34.989571,"34.989571, 32.7940463",חיפה
reck8xfRUa8IMLO9c,תל אביב - יפו  - הפניה דרך הסניף/מרכז המידע,VALID,google,ROOFTOP,,32.0340382,34.8514215,"הפלדה 7, אור יהודה",אור יהודה,,,False,True,32.0340382,34.8514215,"34.8514215, 32.0340382","הפלדה 7, אור יהודה"
rectzIxLEjWDvlF3b,רמלה  - הפניה דרך הסניף/מרכז המידע,VALID,google,APPROXIMATE,,31.931566,34.872938,רמלה,רמלה,,,False,False,31.931566,34.872938,"34.872938, 31.931566",רמלה
recRgcPGUFwY97KZR,רחובות  - פניה דרך מרכז המידע,VALID,google,APPROXIMATE,,31.892773,34.811272,רחובות,רחובות,,,False,False,31.892773,34.811272,"34.811272, 31.892773",רחובות
recWt1RCSOvC48wPj,עפולה  - פניה דרך הסניף,VALID,google,APPROXIMATE,,32.610493,35.287922,עפולה,עפולה,,,False,False,32.610493,35.287922,"35.287922, 32.610493",עפולה
reczR4roLIO8CVecX,פתח תקווה  - הפניה דרך הסניף/מרכז המידע,VALID,google,APPROXIMATE,,32.084041,34.887762,פתח תקווה,פתח תקווה,,,False,False,32.084041,34.887762,"34.887762, 32.084041",פתח תקווה
recQs2BF1dpryy34R,צפת  - פניה דרך הסניף,VALID,google,APPROXIMATE,,32.964648,35.495997,צפת,צפת,,,False,False,32.964648,35.495997,"35.495997, 32.964648",צפת
recMn7RfD4dth0jiS,קריית שמונה  - הפניה דרך הסניף/מרכז המידע,VALID,google,APPROXIMATE,,33.207933,35.570246,קרית שמונה,קרית שמונה,,,False,False,33.207933,35.570246,"35.570246, 33.207933",קרית שמונה
recwQ8nVYpTldxJJ6,אשדוד  - בית כנסת בית בנימין,VALID,google,ROOFTOP,,31.8029926,34.6638657,"חטיבת הנגב 9, אשדוד",אשדוד,,,False,True,31.8029926,34.6638657,"34.6638657, 31.8029926","חטיבת הנגב 9, אשדוד"
recKDrAvT84d4k07M,"הגורן 11 , מזכרת בתיה",VALID,govmap,ADDR_V1,,31.85315871622359,34.84032036182687,"הגורן 11, מזכרת בתיה",מזכרת בתיה,,,False,True,31.85315871622359,34.84032036182687,"34.84032036182687, 31.85315871622359","הגורן 11, מזכרת בתיה"
